	Acetate1	Acetate2	Acetate3	Acetate4	Acetate5	Acetate6	Glucose1	Glucose2	Glucose3	Glucose4	Glucose5	Glucose6	Glucose7	Glucose8	Glycerol1	Glycerol2	Xylose1	Xylose2	Xylose3	Xylose4	Xylose5	Xylose6	Xylose7	Xylose8
b3865	0.000103423411501	4.16E-05	0.000117400790104	0.00015034852145	6.88E-05	7.77E-05	0.000174522985662	0.000174822594975	0.000169722972082	0.000112493464322	0.000141212197	0.000182521982793	0.000101781077272	8.31E-05	0.000130883459015	0.000146161520272	0.000105859856019	0.000109544139596	0.000154967097198	0.000152441346934	0.000178227126599	0.000162161757157	0.000123832477852	0.000108503648169
b1199	0.00018480651527	0.000204554313273	6.92E-05	8.86E-05	7.39E-05	7.59E-05	5.43E-05	7.62E-05	3.82E-05	3.49E-05	4.13E-05	5.17E-05	4.02E-05	3.87E-05	6.62E-05	3.41E-05	0.000111324316851	4.17E-05	0.000137598733635	3.83E-05	0.000119417080538	6.25E-05	4.22E-05	7.08E-05
b2502	0.000103307409659	0.000148471337857	0.000142829627727	0.000161383030787	0.000227283744907	0.000228872540565	0.000140189446175	0.000127147361306	7.67E-05	7.58E-05	0.000102640208156	0.000142512460305	0.000159817313503	0.000163478107	7.68E-05	7.68E-05	9.47E-05	9.53E-05	0.000152950505712	8.17E-05	0.000317611398817	0.000200713986508	0.000277775095686	0.000170501238417
b1323	7.20E-05	6.79E-05	0.00013500010323	8.97E-05	7.72E-05	0.000111620689181	0.000140362421223	0.000167029763992	0.000125666625786	8.33E-05	0.000129250016454	0.000171524036277	0.000121389173953	0.000125830957963	7.99E-05	8.00E-05	9.27E-05	7.23E-05	7.97E-05	9.82E-05	0.000101631079038	7.73E-05	9.27E-05	9.64E-05
b0120	9.87E-05	0.00010700189165	0.000131777310389	0.00012214630819	0.00012935699718	7.49E-05	0.000144788203358	0.000138127001679	0.000171527773337	5.76E-05	0.000271755758062	0.000404603650999	0.000183962948557	0.000144742061054	6.93E-05	3.88E-05	8.06E-05	9.15E-05	0.000143086167949	0.000117955867576	0.000212466832468	8.32E-05	0.000208209657005	0.000247822839963
b3030	0.000147856136507	0.000222139610413	0.000168525693434	0.000150493539281	0.000168769281307	0.000161821416072	0.000364708289662	0.000398146837453	0.000284772221778	0.000264219281418	0.000322281308933	0.000366956195605	0.000278925844009	0.000338299673539	0.000335014753973	0.000263911717734	0.000429285535401	0.000353681864982	0.000433283595115	0.000442830251877	0.000481340512153	0.000364952377583	0.000311887889706	0.0002851813141
b3984	0.002961062583	0.003105795521188	0.002501881760525	0.002436911782472	0.001984464543639	0.00173345789564	0.005440679539625	0.005031147570261	0.004786438986845	0.004655030729429	0.008578867616244	0.005687305555387	0.005683357164036	0.004443074874039	0.004995785666262	0.004484372502521	0.003844165713482	0.003221803912925	0.002859463872712	0.003331656754408	0.003715707225022	0.003986338356001	0.004464737259386	0.004290248946546
b0273	0.000100888844759	9.00E-05	7.01E-05	0.00011792525262	0.00012961704863	9.44E-05	0.000370090880414	0.00032428101139	0.000136054054793	0.000193693929448	0.000242964860208	0.000294055517132	0.000269567170434	0.00026430300596	0.000159964155057	0.000127501883583	0.000126254638355	0.000126641799811	0.000163244864391	0.00012707909927	0.000233867741578	0.000202032782006	0.000193985415144	0.000138355064217
b0453	3.54E-05	3.33E-05	4.59E-05	3.80E-05	3.05E-05	3.13E-05	2.58E-05	3.07E-05	3.13E-05	3.25E-05	2.60E-05	2.66E-05	2.44E-05	2.34E-05	2.44E-05	2.44E-05	2.38E-05	2.39E-05	2.47E-05	2.47E-05	2.61E-05	2.50E-05	3.33E-05	3.46E-05
b3987	0.007703547487698	0.00742338014166	0.004677199037125	0.004793953364203	0.005519137995027	0.005029224603937	0.00763314409063	0.007247732028714	0.011494360089006	0.009107725851719	0.012977000173323	0.009407008554395	0.008590747598071	0.008471526838332	0.009788121130805	0.009997639562277	0.009470268082669	0.011158739180073	0.011825696351387	0.009192891421851	0.009806701745905	0.009086666317944	0.006607408522106	0.005708370436824
b2812	5.44E-05	5.13E-05	3.85E-05	3.85E-05	5.48E-05	5.62E-05	9.56E-05	6.38E-05	0.000123573279085	0.000115438248423	0.00012473985898	6.66E-05	3.65E-05	6.02E-05	0.000143078560745	8.52E-05	0.000183067071737	0.000130959824267	8.52E-05	0.000116565001353	3.90E-05	3.73E-05	5.73E-05	4.50E-05
b3942	0.005498488426364	0.004643835519539	0.006566405072787	0.006930682727023	0.003516459586087	0.005087413020461	0.001491133987485	0.001412971710336	0.001687511241658	0.00179655026082	0.00128921546304	0.001457927462354	0.001814900762692	0.00268437107807	0.00183056349148	0.001746251275343	0.002021822953578	0.001908319620725	0.00180016984462	0.001848893466861	0.001305967915394	0.001203481242945	0.001300011911282	0.001270452920956
b0440	7.08E-05	3.07E-05	0.00018229063881	0.000147608502241	0.000152249027681	0.000181407186924	8.38E-05	9.92E-05	8.80E-05	0.000118129872939	7.28E-05	8.93E-05	0.000119767380149	0.000112002178023	3.83E-05	6.08E-05	6.79E-05	7.28E-05	4.94E-05	6.56E-05	8.48E-05	4.35E-05	6.28E-05	0.000132606607306
b4058	0.00039111890688	0.000252830291297	0.00030909717003	0.000330207192602	0.000310848967425	0.000262872276571	0.000692681349597	0.000404379865573	0.000450516074016	0.000350393428657	0.0002967875409	0.000674861856223	0.000929124173906	0.00104624323108	0.000512381530456	0.000370954392998	0.000494327101282	0.000599758254998	0.000324935392368	0.000357269013154	0.000300703532754	0.00030521897389	0.000452707483246	0.000540015326636
b3916	0.000621720520941	0.000663886676781	0.000561426665667	0.000537778644712	0.000529073947896	0.000574672056106	0.001356752843132	0.001250746968187	0.001837401844521	0.001957960604099	0.001027530131997	0.001188697199465	0.00106157858775	0.001309142904934	0.001231649931178	0.001361172019817	0.002153428364656	0.001943552846529	0.002076738302711	0.001756043610012	0.001203926205544	0.001325544166747	0.001343581902811	0.001192435215786
b3295	0.002209838417626	0.002431697006584	0.002278381478379	0.002279873273985	0.0018953060547	0.002053459425459	0.004152869875579	0.003473449169962	0.003500383791686	0.003972572134549	0.00618883628313	0.004606423814633	0.003517813580348	0.002969046395948	0.003140437920135	0.003552277031128	0.003567090733891	0.00344405979396	0.003428283215339	0.004355208631619	0.003279814844478	0.00358957432891	0.003304861241636	0.003314686384934
b3813	0.000122280453943	0.000115328729705	0.000257231022501	0.000220989897951	0.000184030501496	0.000177352796861	0.000235550548712	0.000288222644854	0.000179598371053	0.000202360719398	0.000219989349385	0.000307334921348	0.000353293884644	0.000430140712031	0.000119905456615	0.000131634345305	0.000242678225725	0.000188844806723	0.000280964463264	0.000249371473986	0.000219180265669	0.000228104705198	0.000214984775876	0.000261326624934
b0023	8.66E-05	2.15E-05	0.000197595098467	0.000150251236254	7.09E-05	8.44E-05	0.000193632044132	0.000243953076191	9.69E-05	0.000306019141641	0.000398861667935	0.0004326029924	0.000165328323058	0.000155056141773	0.000133590359082	0.000166581333951	9.72E-05	0.000155615101244	0.00016517697939	0.000140628290985	0.000205632880946	0.000148991924963	3.76E-05	0.000208549538533
b4046	2.44E-05	2.30E-05	4.09E-05	4.48E-05	3.04E-05	2.62E-05	3.44E-05	4.39E-05	3.53E-05	2.80E-05	2.68E-05	2.75E-05	3.99E-05	3.07E-05	2.75E-05	2.75E-05	2.60E-05	2.62E-05	2.77E-05	2.77E-05	4.14E-05	3.96E-05	3.68E-05	3.22E-05
b2410	5.20E-05	4.90E-05	4.83E-05	4.82E-05	4.41E-05	4.53E-05	5.80E-05	7.34E-05	4.56E-05	4.51E-05	5.54E-05	6.59E-05	4.73E-05	4.55E-05	4.61E-05	4.61E-05	6.82E-05	6.40E-05	6.36E-05	6.36E-05	5.27E-05	5.04E-05	7.47E-05	5.25E-05
b1479	0.000711906754581	0.000996118621562	0.000830988220365	0.000808006991925	0.000689930807132	0.000601487067863	0.000305516290472	0.000338665652634	0.000136366314214	0.000109660995605	0.000105703104722	0.000108292760577	0.000165457265418	0.000137260781405	0.000384861017731	0.000293343445823	0.000493202836819	0.000492871313424	0.00053163055336	0.000516528266713	0.000569532934447	0.00055146951095	0.000572244705645	0.000496293392356
b1861	2.71E-05	2.56E-05	5.02E-05	8.60E-05	5.24E-05	4.47E-05	6.47E-05	8.09E-05	6.55E-05	6.47E-05	3.64E-05	4.99E-05	5.98E-05	6.28E-05	4.36E-05	2.92E-05	4.91E-05	3.50E-05	4.47E-05	4.47E-05	4.25E-05	4.07E-05	4.86E-05	5.06E-05
b4481	0.000133257737793	0.000132168757954	7.59E-05	7.58E-05	0.000154600260347	9.58E-05	7.31E-05	7.26E-05	5.45E-05	5.39E-05	0.000193538042871	0.000120902192908	0.000336491124271	0.000323649644335	0.000321118648975	0.000321353668504	0.000433990038386	0.000264705508085	0.000159481703292	0.000346096826049	7.26E-05	9.94E-05	5.83E-05	0.000162037905869
b3308	0.001605621767641	0.001256718819392	0.00137668898388	0.001374795054396	0.001093437651028	0.001192300737683	0.002060148630887	0.002797316309029	0.002396142981787	0.002080671491812	0.003054720680868	0.002694455378106	0.002618895146964	0.001853265900722	0.001993692039312	0.002815562308858	0.002024933821402	0.002038558319085	0.002017339614696	0.001901621804063	0.002328501182076	0.002240463573881	0.002883367085418	0.002666582316441
b3089	0.000747768459174	0.000327471884665	0.000371604804014	0.000441205730109	0.000619434755913	0.000560992637393	0.000550802350716	0.000449060580041	0.000336413454342	0.000460630745197	0.000221698557547	0.000401487242279	0.000416904488909	0.00052051693227	0.000404754654702	0.000383207578706	0.000367548952499	0.000464376695013	0.000427267768222	0.000365457048594	0.000636461554148	0.000447407436757	0.000505666754448	0.000390440437564
b0086	9.03E-05	8.52E-05	0.000136817710963	0.000140455114697	0.000182494988203	0.000150356960527	0.000193792027591	0.000157012937185	0.00019493757427	0.000160571421413	0.000111324029135	0.000137200439202	0.000227222543061	0.000211581331981	0.000127902482411	7.67E-05	0.00015609621268	0.000168245110394	7.45E-05	0.000178418903898	0.00019496493155	8.69E-05	0.000211220673334	0.00017595321595
b2780	0.00056962868095	0.000796832986041	0.000619774224605	0.000679422917149	0.00070809973932	0.00066342344931	0.001552686959937	0.001569986513972	0.001452104037874	0.001390542664852	0.001827482179974	0.001620800327937	0.001387031918744	0.00129609023545	0.002192179003387	0.001959700719706	0.002575052122118	0.002607164586242	0.002123630424764	0.00240918234199	0.001494138620706	0.001412539619614	0.001312179016495	0.001181651747886
b2581	0.00021541390864	0.000311347576321	0.000275870458198	0.000299862965756	0.00023730315487	0.00023824491881	0.000397581948355	0.000424429710357	0.000456651541702	0.00035713907697	0.00035065779768	0.000443328159294	0.00046493813611	0.000491597059704	0.000270511065139	0.000207571113103	0.000438087580166	0.000383321881672	0.000339568417888	0.000423321737512	0.000372708864195	0.000321267356334	0.00029237505324	0.000250473787839
b3055	4.91E-05	4.01E-05	0.000144262472234	0.000212374802077	2.94E-05	3.02E-05	6.39E-05	5.68E-05	3.34E-05	3.31E-05	6.35E-05	7.06E-05	5.74E-05	4.65E-05	4.05E-05	3.65E-05	2.92E-05	3.14E-05	3.72E-05	3.73E-05	8.38E-05	6.57E-05	5.86E-05	3.52E-05
b1120	0.000169398187398	0.00011299882917	0.000206136938985	0.000208027860892	0.000217503922017	0.000214728876733	0.000123065839429	0.000157803590745	0.000122070122632	7.60E-05	9.83E-05	0.000145273409438	0.000178825642761	0.000184546324579	0.000121216545	8.93E-05	6.20E-05	8.36E-05	0.000150601966512	0.000102657135436	0.000165651569684	0.00014483888059	0.000270604240044	0.000240226828365
b0426	0.000294150970932	0.000162321172458	0.000430154998612	0.000414983856863	0.000202390462644	0.000265657314661	0.000497800405311	0.00050811117591	0.000291871941498	0.000410046056633	0.000495388348668	0.000609030040993	0.000241934877241	0.00017341972437	0.000379782225498	0.000399293588775	0.00014960563095	0.000226780417422	0.00035506592904	0.000307368860192	0.00043898833794	0.000437383571988	0.000268929834623	0.00041905634512
b2288	0.000166760512608	0.000127892664717	0.000184695818446	0.000221405899858	0.000247123959205	0.000223378594787	0.000127218232839	7.71E-05	0.000139711957089	0.000108905267524	0.000128072020413	0.000140609797744	0.000124950513936	0.000140557729432	9.05E-05	0.000103349769043	8.27E-05	0.000137162681197	0.000136439696775	0.000234615542107	0.000152537369181	0.000165488259667	0.000188908370383	0.000203830227668
b0434	0.000234226515617	0.000160510244673	0.000409588055787	0.000342904972386	0.000220987355343	0.00024425864737	0.000283534510122	0.000319534009817	0.000231965386359	0.000241600401071	0.00024333961483	0.000376694224654	0.000248651486952	0.000185746395656	0.000278258133744	0.000320105206811	0.000280155269381	0.000281216499582	0.000428434631483	0.000229157202045	0.000488145898359	0.000380842660543	0.000396247786403	0.000405721317317
b3199	5.42E-05	4.33E-05	2.90E-05	2.90E-05	2.65E-05	2.72E-05	4.01E-05	4.75E-05	4.82E-05	5.87E-05	3.28E-05	4.70E-05	2.75E-05	3.01E-05	3.79E-05	3.75E-05	4.51E-05	3.28E-05	7.63E-05	4.51E-05	9.27E-05	6.86E-05	4.40E-05	3.76E-05
b0726	0.009542543976631	0.010420221054176	0.008868121256276	0.00676356162053	0.007460886616894	0.00623828436976	0.002017078836138	0.002083638574088	0.00276622844844	0.002142380673618	0.001245948796764	0.001630285723762	0.00299476819153	0.002711817318671	0.0027094594023	0.002444084765522	0.00393296117376	0.003924671495599	0.004950964469202	0.005142925883655	0.00213402740588	0.001977969449001	0.00380164509353	0.003437767113663
b3439	5.98E-05	3.54E-05	8.21E-05	7.96E-05	5.46E-05	8.21E-05	4.21E-05	4.24E-05	6.13E-05	3.63E-05	3.94E-05	4.03E-05	6.19E-05	6.37E-05	8.09E-05	3.62E-05	4.25E-05	4.28E-05	3.34E-05	3.34E-05	3.53E-05	3.38E-05	3.52E-05	3.66E-05
b2609	0.000185391792004	0.000162840803625	0.000573102576719	0.000465177281375	0.000317870820237	0.000324359781745	0.000763305681853	0.000838257375843	0.001021564534964	0.000723326607103	0.000974573868103	0.001118758672318	0.000551847817565	0.000501470937388	0.000476563809826	0.000518872071068	0.000584494474031	0.00055670390805	0.000646172832588	0.000580229656607	0.001084508798145	0.000743079592912	0.000835023885585	0.0009866553308
b3429	0.000611795112645	0.000546977804643	0.000587334386906	0.00066562226466	0.000635667875982	0.000715835234969	0.000315695569767	0.000382866517603	0.000273434871562	0.000139479625027	0.000233145601486	0.000514172227207	0.00027485988341	0.000440617384785	0.000249041572659	0.000182302624138	0.000387488833339	0.000289162147088	0.000314141945896	0.00031079903755	0.000520430053204	0.000495756180468	0.000606338818764	0.000550529146638
b3187	9.16E-05	8.64E-05	0.00013364164382	0.000131835204092	4.68E-05	4.80E-05	0.000186504334516	0.000206467241557	0.000101321528715	0.000100204247303	0.000123943505408	0.000205766333766	6.19E-05	4.40E-05	5.65E-05	0.000104234777773	5.25E-05	5.28E-05	0.000174794398638	8.02E-05	0.000160743786716	0.000132210407842	5.05E-05	0.000145963909843
b0355	0.000197435368343	0.000186211037788	0.000373691900566	0.000373177807611	0.000349020869995	0.000350062709916	4.21E-05	4.17E-05	0.000489714488488	0.000484314363734	4.23E-05	4.34E-05	0.000288636796403	0.00032971683705	0.000441037682272	0.000384731791959	0.000291075630899	0.000486109780497	0.000446020995675	0.000365620381947	0.000277324565905	0.000265434440073	0.000120115654422	0.000131766372335
b4175	0.000824749617222	0.000818802167363	0.00044642822928	0.000522140216602	0.000457053226764	0.000497196203866	0.000516500471017	0.000472502784217	0.000489908254324	0.000504389404666	0.000548392246728	0.000499999586642	0.000429610416696	0.000373710909289	0.00044582865758	0.000542376385692	0.000403663591407	0.000421489704468	0.000706694122695	0.000628774788646	0.000701460059615	0.000739112848947	0.000514668151951	0.000497802135973
b0595	0.000124649337011	0.000116588661702	7.10E-05	7.65E-05	0.000301195302893	0.000239067914524	0.000132587612783	0.000126366772837	0.000179514827246	0.000211217888287	0.000141039896291	0.000149531308596	0.000151993937626	0.000120233829986	7.00E-05	7.54E-05	6.59E-05	5.96E-05	0.000117674110683	0.000100092686781	0.000146688728484	0.00011020999885	9.67E-05	0.000106520978678
b3787	9.99E-05	0.000168740375146	7.30E-05	7.34E-05	0.000182106649763	0.000151210564146	0.000590232631381	0.00014381842713	7.34E-05	0.000105231214826	0.00115963629346	0.000150005885403	5.75E-05	5.53E-05	8.70E-05	8.31E-05	0.000106393906925	0.000137007719581	0.000112490778459	0.000114576820371	0.000280930905087	0.000301152498761	0.000202459726882	0.000153879911693
b0376	5.09E-05	4.80E-05	8.40E-05	0.000108940459181	5.07E-05	5.21E-05	9.66E-05	0.000118840809902	5.24E-05	5.19E-05	8.94E-05	9.16E-05	0.000118696133131	0.000114166343481	5.25E-05	5.26E-05	8.15E-05	6.28E-05	0.000107325243557	0.000107380707671	0.000145093051426	0.000138872273136	0.000147284257509	0.000153164829705
b1413	0.000209650816109	0.000178404838478	0.00021658679356	0.000209422520072	0.000318796269562	0.000336869210611	0.000680905662444	0.000529003327981	0.000579804442646	0.000417610170562	0.000389474636122	0.00045753892689	0.000447073270318	0.000953844032683	0.000370830957594	0.000377612928173	0.000579143073139	0.000558780982917	0.000370662972551	0.000405467614817	0.000344459481595	0.000341346728115	0.001007303095714	0.000323286767451
b2000	0.000308469757291	0.00029093304869	0.000157716243609	0.000157499271259	0.000172231923584	0.000302706225238	0.000462197993697	0.000571240011595	0.000559968280935	0.00055379346143	0.000285383938018	0.000432207489912	0.000396214127292	0.000220810024829	0.003721423079086	0.003168791494675	0.000169466671142	0.000170515895316	0.001185592456331	0.001385875144068	0.001537591814541	0.001300988356146	0.000863966043879	0.000726277830112
b3612	0.000794691188529	0.000715316315592	0.000347414779871	0.000389009400855	0.000599266194783	0.000587710677252	0.00280478999121	0.002601492185702	0.003304512032871	0.003779239218062	0.00140332155508	0.001392899194514	0.002373577594543	0.002739358117829	0.002300436627335	0.002778992418305	0.003399509860808	0.003766104678202	0.002329431950097	0.002371654955904	0.002783351524252	0.002753173337339	0.001922039703731	0.001908205321756
b3623	7.42E-05	0.000126552016706	5.78E-05	5.77E-05	0.000139834526793	0.000137201456123	8.18E-05	8.55E-05	8.87E-05	8.77E-05	5.67E-05	5.81E-05	5.33E-05	5.12E-05	6.42E-05	8.34E-05	9.82E-05	7.87E-05	6.55E-05	8.26E-05	6.33E-05	0.000103505865687	5.69E-05	5.92E-05
b0687	0.000139026679602	0.000104574076434	0.000207608008365	0.000218554312523	9.83E-05	9.03E-05	0.000173918034506	0.000180047304783	0.000163387428637	0.000111883893895	0.000171309811162	0.000202823959945	9.99E-05	9.78E-05	0.000173157426664	0.000126468590675	9.26E-05	9.49E-05	0.000168425134592	0.000199967780092	0.000117863218341	9.83E-05	9.82E-05	0.00014180982945
b0435	1.48E-05	1.40E-05	8.29E-05	7.65E-05	4.35E-05	4.18E-05	2.77E-05	3.34E-05	5.57E-05	3.17E-05	2.47E-05	2.53E-05	1.74E-05	1.67E-05	1.65E-05	3.20E-05	1.49E-05	1.50E-05	1.55E-05	1.55E-05	2.77E-05	1.90E-05	1.65E-05	1.72E-05
b0763	9.84E-05	5.68E-05	9.56E-05	0.000144042768316	0.000131490308459	0.000293588076462	8.30E-05	6.17E-05	7.43E-05	6.28E-05	0.000151291776841	9.80E-05	8.24E-05	7.44E-05	4.27E-05	4.30E-05	9.53E-05	6.21E-05	0.000125835078797	0.000119241929706	8.05E-05	4.34E-05	4.18E-05	4.34E-05
b1275	0.000104005007316	0.000107108086431	0.000153026948995	0.000231514806104	0.000351989406087	0.000295581505459	0.000379554007012	0.000310040876916	0.000279712644889	0.000348707415357	0.000264111758037	0.000317041606265	0.00035136956719	0.000357304810562	0.000225277424489	0.000244393666701	0.000337546044972	0.000364808462563	0.000272934112027	0.000287868397472	0.000325362697424	0.000250826785258	0.000231704939971	0.000351795979272
b2023	0.000158489762123	0.000137598917616	0.000182569828027	0.000187306863017	0.0001079266101	9.09E-05	0.000260071457854	0.000293313233601	0.00021048850317	0.000161959859843	0.000242702459958	0.000299924211914	0.000215894913104	0.000210836457746	0.000186688871154	0.000181149793016	0.000197801915278	0.000224310833833	0.000279569462638	0.000214096115066	0.000331632428484	0.000300720624604	0.00035478700031	0.000400704424243
b1823	0.000853478260958	0.00060624720211	4.72E-05	4.48E-05	0.001111275717853	0.00090759979062	0.001102637728912	0.001232288667372	0.000789646761818	0.000877469699989	0.000585927295201	0.00056240665686	0.001105347777297	0.000811294928552	0.001360797048263	0.001171570432747	0.000977858452924	0.001004609120618	0.000802115477349	0.001236664099062	0.001540741785719	0.000838198431856	0.001895666909367	0.002459528602664
b2143	0.000168472922772	8.81E-05	0.000119688146238	0.000138778033577	9.07E-05	0.000130990582375	0.000122271391062	0.000120263755007	0.000141957123354	0.000108438179523	8.28E-05	9.27E-05	8.02E-05	7.31E-05	9.57E-05	8.85E-05	0.000121561314665	0.000111839542686	9.48E-05	6.28E-05	5.15E-05	4.93E-05	5.15E-05	5.35E-05
b0178	0.000116932649488	0.000119107747567	0.000381925035436	0.000272806669811	7.90E-05	0.000113826361823	0.000243468656918	0.000276465038204	0.000227267839902	0.00032751540705	0.000449115119817	0.00046495927518	0.000175203475147	0.000152927503975	0.000142272014164	0.000138126105832	0.000142372350076	0.00014647514051	0.000209409805502	0.00020736611293	0.000502579053059	0.000342097426918	0.000250449004327	0.000377489703463
b0239	9.15E-05	9.52E-05	0.00012742141649	0.000163524802486	0.000115421377612	0.000126089770195	0.000206647366567	0.000208315130459	0.000182379684554	0.000177835301324	0.000128315069646	0.000169497817862	0.000152818317841	0.000187432228274	0.000117486984643	0.000112438779867	0.000150150712095	0.000109785050542	0.000150698116274	0.000141417484829	0.000159141735869	0.00013813723903	0.000106826727877	0.000108813155481
b2936	6.79E-05	3.05E-05	0.000149229768026	0.000156753955626	8.20E-05	9.09E-05	8.89E-05	7.96E-05	6.03E-05	4.25E-05	0.000139052409824	0.000149166817044	6.24E-05	3.55E-05	8.00E-05	7.33E-05	5.20E-05	4.37E-05	5.34E-05	6.86E-05	8.84E-05	6.48E-05	8.98E-05	7.42E-05
b3181	0.000288102839862	0.000342998758826	0.000219959360084	0.000224939900335	0.000288140441906	0.00026520710808	0.000613465769442	0.000568832874625	0.000573484788436	0.000766418261285	0.000423128272548	0.000425097643681	0.000513052115928	0.000568992736018	0.001003269329034	0.000877419380416	0.000751854699766	0.000708507317768	0.000704758238201	0.000832138139509	0.000301075664008	0.000300190617036	0.000268080418822	0.000255053136296
b4122	0.000185003793501	0.000174486206153	0.000138654558011	0.000167541208984	7.92E-05	8.13E-05	0.000328709934563	8.60E-05	0.00014344987225	0.000171019004576	8.73E-05	8.94E-05	0.000154739340828	0.000863994201008	0.000336512521734	0.000336758807693	0.000181741484136	0.000211842064039	9.17E-05	9.17E-05	0.000288374931002	0.000144385330603	9.39E-05	9.76E-05
b3687	6.16E-05	5.81E-05	4.48E-05	4.02E-05	0.000145611361422	6.36E-05	3.22E-05	2.98E-05	2.17E-05	2.06E-05	3.28E-05	2.83E-05	2.37E-05	4.30E-05	1.98E-05	1.98E-05	2.96E-05	2.97E-05	2.01E-05	6.56E-05	5.41E-05	4.93E-05	4.78E-05	5.60E-05
b0470	0.000158767333049	0.000159676747821	9.52E-05	9.51E-05	0.000118442634241	0.000154648199529	0.000157589314564	0.000175133387585	0.000179860205585	0.000381821904714	0.000128900629551	0.000148142670752	0.000125717230081	0.00014107274411	9.01E-05	9.01E-05	9.47E-05	0.000123458889282	0.000125820221901	0.0001833203865	0.000170239600874	9.46E-05	0.000106114790923	0.000131042528305
b1857	5.04E-05	6.81E-05	5.10E-05	5.10E-05	4.06E-05	4.16E-05	5.69E-05	5.65E-05	0.000168221973426	0.000131783030464	0.000125545121453	0.000139473281431	6.93E-05	4.15E-05	5.49E-05	4.21E-05	4.10E-05	4.13E-05	4.26E-05	4.26E-05	0.000111586739936	0.000106802524824	5.24E-05	5.44E-05
b1806	3.12E-05	3.92E-05	4.61E-05	6.43E-05	3.00E-05	3.08E-05	3.81E-05	3.79E-05	6.91E-05	6.40E-05	3.06E-05	3.01E-05	2.62E-05	2.52E-05	2.63E-05	2.63E-05	2.56E-05	2.58E-05	2.66E-05	2.66E-05	2.81E-05	2.69E-05	2.80E-05	2.92E-05
b1864	0.00070318533477	0.000462348255396	0.000494340882175	0.000546922612211	0.000400396553525	0.000466676002544	0.000695089708699	0.000637190553791	0.000674971105295	0.000719643177725	0.000638679525508	0.000635775438637	0.00066872605978	0.000494048384353	0.000543295722466	0.000490882370297	0.000483033830414	0.000380440806161	0.000596439881897	0.000605807462711	0.000638803524922	0.000590749310771	0.000569663186892	0.000567110529116
b4019	0.001031396200334	0.00179628326062	0.001465108399197	0.001439595621749	0.002304436218778	0.001494411482357	0.001504775882957	0.001814195522873	0.001544338493786	0.002210347291262	0.001562263941027	0.00285960697633	0.002056225290944	0.002171819057011	0.000989984567616	0.001541763210596	0.002507854549288	0.003748649315369	0.001494323153721	0.001827505944288	0.002209905199729	0.001710967377135	0.002451793808012	0.001417407753499
b3259	9.31E-05	5.98E-05	4.60E-05	5.91E-05	9.64E-05	6.34E-05	0.000116589809154	0.000121548754546	0.000117766722911	0.000182088768185	0.00011070759588	0.000103936592688	0.000161699446514	0.000139139497953	0.000106804384211	8.91E-05	0.00017546605593	0.000146842441857	0.000177597477053	0.00017204832804	0.000181594355283	0.000177370257046	0.000131877315321	8.19E-05
b3282	6.92E-05	6.63E-05	6.64E-05	6.46E-05	4.66E-05	5.08E-05	6.11E-05	7.25E-05	5.25E-05	5.30E-05	8.15E-05	9.76E-05	4.60E-05	3.44E-05	5.67E-05	5.42E-05	4.73E-05	5.34E-05	8.17E-05	4.92E-05	0.000199526043402	0.00016846330088	8.18E-05	8.43E-05
b1286	0.000659416158918	0.000826585591409	0.00076339343704	0.000776538007236	0.000902923356005	0.000671127469644	0.001158397871762	0.001142171612309	0.001180266655559	0.001237568121859	0.000989351795797	0.001243912469378	0.001243915706236	0.001300648247553	0.000953332503132	0.000901776288108	0.001265764955899	0.001145464966184	0.00119879382537	0.001276381045712	0.001245652721099	0.001218164495011	0.001301820276128	0.001147345700079
b1014	0.000247952695136	0.000233856421324	0.000364939119648	0.000533403344997	0.000434946061002	0.000337528989406	0.000194139512218	0.000192672123809	0.000272708631106	0.000269701449036	0.000195442422181	0.000200230631707	0.000227483722248	0.000211257375536	0.000266824908692	0.000186914134296	0.000338393169382	0.000340488273342	0.000186002533797	0.000186098657182	0.000203139620221	0.000194430129816	0.0001960895046	0.000203918708536
b2903	0.000809248060551	0.001167249701113	0.000482768111383	0.000378710093913	0.00130777136483	0.001092755915863	0.000628629907642	0.00032986677056	0.000427694774146	0.000413979002702	0.000220648422245	0.000211149492006	0.000440645919119	0.000666956640516	0.000149226243835	0.000149335459173	0.000128909156698	0.000129707275896	0.000201914501496	0.000173159012532	0.000543426219122	0.000474645173247	0.000424512397849	0.000417428035384
b0369	0.000145075022219	0.000226742568094	0.000242026946391	0.000288883814297	0.000254902424957	0.000241584781948	0.000432408775943	0.000409967823261	0.000345921875206	0.000302943558243	0.000259862316601	0.00024969545537	0.000308181240067	0.000309503004101	0.000319594982929	0.000278196659897	0.000401676072409	0.00037286801998	0.000368603568001	0.000307722391517	0.000292358199292	0.000265892045898	0.000255325558616	0.000156289739814
b2472	8.95E-05	8.44E-05	8.33E-05	0.000115511679032	8.13E-05	8.44E-05	0.000184271765691	0.000196110514675	8.95E-05	0.000108083665572	8.10E-05	0.000133086408894	0.000138210315703	0.000132502792431	8.42E-05	0.000100512437521	0.00017575555709	0.000135727553439	0.000145983152116	0.000141494263006	0.000127184138515	7.75E-05	0.000129853007181	0.000121033707311
